transaction_id,timestamp,branch_id,city,account_number,amount,transaction_type,transaction_status,failure_reason
8eb891ee-8a2c-47cf-9dd4-b2ee1d425346,2025-05-02 15:21:23,MUM-BR5,Mumbai,24755195,25027.39,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
36410167-38a7-46d5-9edf-755967772925,2025-05-06 21:15:02,CHE-BR3,Chennai,72211946,15056.2,WITHDRAWAL,SUCCESS,
7a70621c-52a7-48f7-875d-c10876cc3cc5,2025-05-03 08:56:58,MUM-BR3,Mumbai,97447137,29568.8,DEPOSIT,SUCCESS,
3833535d-00b8-4e51-a375-90a7ee3c566f,2025-05-04 00:26:35,MUM-BR4,Mumbai,20037034,40765.15,WITHDRAWAL,SUCCESS,
3648a13e-bc58-43f2-b8d3-7ed3314a049d,2025-05-03 18:37:04,CHE-BR4,Chennai,90359420,9593.73,WITHDRAWAL,FAILED,INSUFFICIENT_FUNDS
0f511952-dc9d-4d76-b2c4-b7f268a3bdd8,2025-05-05 20:48:53,DEL-BR5,Delhi,69848972,40275.89,DEPOSIT,FAILED,
b340c923-ca28-4bc8-a497-64921df8d285,2025-05-07 10:21:05,CHE-BR5,Chennai,96294610,43698.46,DEPOSIT,SUCCESS,
659e96fe-ebaa-4564-9238-e646ad8aa294,2025-05-02 09:51:25,DEL-BR3,Delhi,72259139,34185.6,DEPOSIT,SUCCESS,
04bcb416-b246-4e3b-ad01-35513cab7838,2025-05-03 06:14:36,DEL-BR2,Delhi,31254905,19820.86,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
742a87f9-7e82-49e4-b74a-29b7d42110e2,2025-05-02 03:33:27,CHE-BR2,Chennai,53440782,45518.11,WITHDRAWAL,SUCCESS,
cf656f23-9b04-47eb-b1f5-ec60e44844b8,2025-05-02 14:10:35,CHE-BR5,Chennai,56676183,26365.83,DEPOSIT,FAILED,TECHNICAL_ERROR
9840341e-594b-469c-86f8-43a7f84f4e48,2025-05-06 06:04:14,DEL-BR2,Delhi,28576836,12181.25,DEPOSIT,FAILED,TECHNICAL_ERROR
3704be4e-580c-43b3-89a4-58b73954258f,2025-05-04 21:06:49,CHE-BR1,Chennai,54809947,28130.97,DEPOSIT,SUCCESS,
018caf0e-2d6c-4045-814e-724e94ade96e,2025-05-05 03:04:43,DEL-BR3,Delhi,15798694,32181.06,DEPOSIT,SUCCESS,
bdd0f884-7fab-4a2e-8297-16076a9fc4b4,2025-05-05 13:09:44,DEL-BR3,Delhi,25739387,8027.81,WITHDRAWAL,SUCCESS,
39422664-a721-4c0a-aa33-7da2d2d17a54,2025-05-05 09:05:28,DEL-BR3,Delhi,80199069,14849.72,WITHDRAWAL,SUCCESS,
708e53de-a6a1-4e3d-8373-311671f4a620,2025-05-07 14:41:48,MUM-BR3,Mumbai,41040318,10554.73,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
c2fbc426-cdd1-479a-8ffa-85fa8b2ce748,2025-05-05 10:09:16,MUM-BR5,Mumbai,16855293,40352.59,DEPOSIT,FAILED,ACCOUNT_BLOCKED
6a2c193a-c07d-4830-93ba-12e689337c07,2025-05-07 10:49:51,DEL-BR3,Delhi,54585261,18675.48,WITHDRAWAL,FAILED,TECHNICAL_ERROR
06a16ac5-923b-4080-8c80-72f5894df9a9,2025-05-04 01:43:48,CHE-BR5,Chennai,20389016,22757.27,DEPOSIT,SUCCESS,
6d2cf233-5fe2-4280-81ce-2e10a72ade74,2025-05-04 16:11:12,CHE-BR1,Chennai,26633101,30795.36,WITHDRAWAL,SUCCESS,
2cd45ff7-7465-4f11-a0aa-c24d419877c5,2025-05-01 23:04:20,DEL-BR5,Delhi,32610412,18132.0,WITHDRAWAL,FAILED,
ee1ec6f5-5a77-42c2-9a16-50894709588e,2025-05-01 17:32:28,CHE-BR2,Chennai,48502664,36862.2,WITHDRAWAL,SUCCESS,
c23ffd82-7780-4186-ab50-d2d0461a0e7b,2025-05-03 16:57:52,DEL-BR2,Delhi,17230695,24749.25,WITHDRAWAL,SUCCESS,
5cece232-8cea-4aa9-b59f-c9bbabee0e6c,2025-05-06 18:22:32,DEL-BR1,Delhi,54309770,42462.25,DEPOSIT,SUCCESS,
be4da683-3774-4e4c-bc3d-c7269d4eff95,2025-05-04 19:06:37,CHE-BR5,Chennai,90148820,12818.62,DEPOSIT,SUCCESS,
e7ec7bbb-dd73-4db2-9eba-1271c42fbffe,2025-05-05 17:00:23,MUM-BR5,Mumbai,50938369,23329.94,WITHDRAWAL,SUCCESS,
f54d7dde-3721-4c20-a7a4-b2438cf5223f,2025-05-07 03:55:22,CHE-BR1,Chennai,60936181,13376.9,DEPOSIT,SUCCESS,
86706908-88a6-4237-bb6a-ec0ef702f6c5,2025-05-04 01:31:33,CHE-BR3,Chennai,16195892,15724.77,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
12c072fc-4b88-4af1-96f0-8ec9b3e48077,2025-05-01 02:57:27,MUM-BR4,Mumbai,16463996,4497.23,WITHDRAWAL,SUCCESS,
15f1401a-7b71-40ba-967d-3a5498baa6dd,2025-05-04 08:28:01,MUM-BR1,Mumbai,52941217,11912.4,DEPOSIT,FAILED,TECHNICAL_ERROR
9ba3f0cc-e30d-4a9d-911b-a65f5237d0bc,2025-05-03 21:22:08,DEL-BR1,Delhi,46379293,2396.39,DEPOSIT,FAILED,
ec83c820-0083-4d4a-9892-8f504a68ede7,2025-05-01 00:57:53,DEL-BR5,Delhi,36957857,33933.68,DEPOSIT,SUCCESS,
8525e6bf-f621-4902-b4d6-ddd182c4d955,2025-05-03 21:25:59,DEL-BR1,Delhi,86461334,16743.16,DEPOSIT,FAILED,TECHNICAL_ERROR
267cf718-39f2-47f6-b87d-3ab25d478c00,2025-05-04 02:35:23,CHE-BR1,Chennai,94623110,4877.65,WITHDRAWAL,SUCCESS,
2c7268f7-a4d6-4221-9933-aaeb1b2fabcb,2025-05-03 07:16:27,CHE-BR1,Chennai,45035102,8378.19,WITHDRAWAL,FAILED,
c101628e-2451-4992-8912-f20b44b9ad5c,2025-05-01 20:29:18,MUM-BR5,Mumbai,68788175,8524.41,DEPOSIT,FAILED,
3aadd650-8874-483b-93bc-985c2d3a31a5,2025-05-01 12:37:10,DEL-BR1,Delhi,21520576,48024.87,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
9015ee30-b3ad-4f10-bf42-0362d090bb72,2025-05-03 02:48:25,DEL-BR4,Delhi,18697796,14249.94,WITHDRAWAL,SUCCESS,
84cdc1d2-6f25-4fb7-980f-ca213d9581d3,2025-05-01 11:30:25,DEL-BR5,Delhi,83637077,940.63,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
91cae82f-b2d7-464d-9913-a1ec9e520404,2025-05-03 21:31:29,CHE-BR2,Chennai,47949814,19508.09,WITHDRAWAL,SUCCESS,
f55b3a3c-5cfa-4f07-bd57-43fce6358a4b,2025-05-04 16:50:03,MUM-BR3,Mumbai,70409306,8436.97,DEPOSIT,SUCCESS,
00496f66-3882-4687-b34e-c41f2203bdac,2025-05-06 03:12:58,MUM-BR3,Mumbai,94355926,24878.25,DEPOSIT,SUCCESS,
8e73e96f-c6ee-4fce-b1f1-2ae7a6035ec7,2025-05-06 13:30:29,CHE-BR2,Chennai,91697535,25401.45,DEPOSIT,FAILED,TECHNICAL_ERROR
5467eed7-322d-42ff-95ad-d9affc86150b,2025-05-03 01:12:45,CHE-BR1,Chennai,78689334,28513.49,WITHDRAWAL,FAILED,INSUFFICIENT_FUNDS
e5124a9c-b319-467f-8a3d-92a3af7099df,2025-05-07 13:38:11,DEL-BR4,Delhi,53050793,24218.03,WITHDRAWAL,FAILED,INSUFFICIENT_FUNDS
46d5f51b-5913-4119-aab4-cb5f27449c24,2025-05-03 14:47:52,MUM-BR4,Mumbai,67855313,40865.11,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
4bf94cb0-99d1-4e76-8581-69ba50e95283,2025-05-03 13:58:33,DEL-BR1,Delhi,10774672,8605.39,DEPOSIT,SUCCESS,
2a7c52ba-6811-476c-a752-b3381ecdfb96,2025-05-06 02:50:14,MUM-BR2,Mumbai,48608382,24804.22,DEPOSIT,SUCCESS,
8fc3ab84-9b8e-4559-ba1d-dce7ce864ef1,2025-05-04 16:05:14,MUM-BR1,Mumbai,55455625,36781.46,WITHDRAWAL,FAILED,
361d8f11-1714-49c6-a3b1-a417e444c5c3,2025-05-06 12:10:33,MUM-BR1,Mumbai,48922487,34059.6,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
7015d3ed-1f1e-46b3-a817-b05ad35722a5,2025-05-05 07:02:38,DEL-BR1,Delhi,82152343,28049.28,DEPOSIT,FAILED,TECHNICAL_ERROR
c4a28312-ba16-4c99-b5fb-a52948e06ac8,2025-05-05 14:41:06,DEL-BR3,Delhi,33370344,20935.89,WITHDRAWAL,SUCCESS,
3042cdf4-095b-4f04-9106-5e02a20dbc82,2025-05-03 23:35:00,MUM-BR1,Mumbai,68092942,3850.26,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
d9484705-ba3d-4c7a-82c9-9eadb8065a81,2025-05-03 03:36:50,CHE-BR3,Chennai,95868160,5467.57,WITHDRAWAL,SUCCESS,
7c056427-61da-4088-8d09-cc4d5559d21f,2025-05-02 03:07:02,MUM-BR1,Mumbai,46639301,27154.16,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
7590746f-e0fa-4c70-b24e-77799ec4e21a,2025-05-05 11:10:54,MUM-BR3,Mumbai,19544775,11766.65,DEPOSIT,SUCCESS,
d4eaebf5-75c0-4015-bf17-e1aaad9781c6,2025-05-03 19:49:39,DEL-BR1,Delhi,67206238,38915.11,WITHDRAWAL,SUCCESS,
dee7c532-654e-4c44-815c-a8ba0d2d9fab,2025-05-07 07:45:32,DEL-BR3,Delhi,77537146,5744.94,DEPOSIT,SUCCESS,
c7abd2cc-1fc8-42c0-8ab7-9a2c42fa4234,2025-05-04 20:59:54,DEL-BR1,Delhi,21000029,31700.34,WITHDRAWAL,SUCCESS,
b9e2265f-8ab7-4667-b163-ce7e629cfe24,2025-05-03 22:13:13,DEL-BR3,Delhi,85583349,14573.77,WITHDRAWAL,SUCCESS,
d57bd4a6-165c-4715-bc79-d6084e7484ed,2025-05-02 07:29:58,MUM-BR1,Mumbai,57337664,7052.36,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
3ca96e27-f790-436b-88ed-c857ceab3782,2025-05-04 13:26:55,DEL-BR5,Delhi,43172167,30017.74,WITHDRAWAL,SUCCESS,
9c985201-7f81-4b85-acb0-b70198df0616,2025-05-05 03:46:07,MUM-BR2,Mumbai,49437925,22428.7,DEPOSIT,FAILED,TECHNICAL_ERROR
a23f1138-ff56-4e5f-9c3f-733160397c31,2025-05-07 09:38:23,DEL-BR5,Delhi,56593129,44359.83,WITHDRAWAL,SUCCESS,
4d96b983-fc89-4ff7-b18f-7637613d19b6,2025-05-02 06:57:08,MUM-BR5,Mumbai,14921432,34217.04,WITHDRAWAL,SUCCESS,
b374319c-062a-44ad-b76a-47c40a9fcf6d,2025-05-06 03:53:02,CHE-BR2,Chennai,88764358,6487.47,WITHDRAWAL,FAILED,TECHNICAL_ERROR
c0603495-cd7b-4f58-9f6e-081d0caa4a25,2025-05-06 22:46:43,DEL-BR1,Delhi,25061878,42915.92,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
62e149f5-1820-4947-84a5-32cac6640c45,2025-05-03 01:18:19,MUM-BR1,Mumbai,68780156,11740.33,WITHDRAWAL,SUCCESS,
d73566da-452a-4815-b94a-f3b762433af1,2025-05-01 09:02:37,MUM-BR4,Mumbai,85036897,9629.9,DEPOSIT,SUCCESS,
964af845-89f4-4501-83e1-da6a4524f483,2025-05-04 10:41:21,DEL-BR5,Delhi,33942074,2430.01,DEPOSIT,FAILED,ACCOUNT_BLOCKED
c3353f1d-2430-4fe4-9111-7df60b07cabb,2025-05-04 04:37:52,MUM-BR1,Mumbai,20972706,38780.61,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
0d5ec5ad-203d-47ed-b160-a41e6d15245b,2025-05-01 06:55:34,CHE-BR2,Chennai,86377835,39915.04,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
4b11d2e1-2b36-4a8e-acd6-814122e1e8a0,2025-05-01 00:59:52,CHE-BR5,Chennai,66705675,29562.43,WITHDRAWAL,FAILED,TECHNICAL_ERROR
79862c99-7632-46cc-89e4-9a3289646950,2025-05-03 11:28:33,DEL-BR1,Delhi,50980784,39456.16,WITHDRAWAL,FAILED,INSUFFICIENT_FUNDS
e9446bec-0ba1-4160-93e9-3cf4466132a2,2025-05-07 13:43:58,MUM-BR3,Mumbai,13659106,38336.93,WITHDRAWAL,FAILED,
3924711f-7996-46de-8e03-786b56743aa3,2025-05-04 03:51:42,CHE-BR3,Chennai,49467812,34809.13,DEPOSIT,SUCCESS,
2f100b47-0d55-4a5d-bb09-1037861106b8,2025-05-06 05:43:42,CHE-BR4,Chennai,84686076,3967.66,DEPOSIT,FAILED,ACCOUNT_BLOCKED
3e7ed516-ac49-4402-a1b7-a423aafba997,2025-05-01 11:58:13,DEL-BR3,Delhi,38510333,45192.76,DEPOSIT,FAILED,TECHNICAL_ERROR
3504f8ef-8d9f-4156-8674-fa53698f54f3,2025-05-04 19:19:47,DEL-BR1,Delhi,43780823,32221.4,DEPOSIT,SUCCESS,
7433056b-49d6-4576-9062-40a09fe53826,2025-05-06 22:04:02,MUM-BR3,Mumbai,69972250,11954.08,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
cd286ab0-7d7b-4436-b547-6b3140e1e927,2025-05-03 12:32:13,CHE-BR1,Chennai,23100470,5626.28,DEPOSIT,FAILED,ACCOUNT_BLOCKED
27886798-5bde-4c5f-bb76-e33299ee530b,2025-05-01 03:29:10,MUM-BR2,Mumbai,36788208,44843.24,DEPOSIT,SUCCESS,
4c1806c6-1128-4211-bdce-ae0ce247a6f9,2025-05-05 01:02:11,MUM-BR5,Mumbai,37904613,43285.16,DEPOSIT,FAILED,
8095e95f-e1d6-4eac-b1c4-55e6cd03870e,2025-05-03 01:26:37,CHE-BR2,Chennai,36077117,5116.3,WITHDRAWAL,SUCCESS,
7b4cfdc1-8742-42f3-bb14-5f41efa85fd1,2025-05-05 09:30:20,DEL-BR4,Delhi,84531366,5877.92,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
1446661a-ffe9-41ad-9a9e-55bc45b49b24,2025-05-07 04:40:56,DEL-BR2,Delhi,75736235,32087.82,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
121926d2-633b-40dc-a8dc-4253e2a2a714,2025-05-03 09:58:13,CHE-BR4,Chennai,25143488,39975.07,DEPOSIT,SUCCESS,
8470b177-cd29-4bf1-bbfc-51c0148bb6e2,2025-05-07 16:33:44,DEL-BR2,Delhi,67546396,11519.51,DEPOSIT,SUCCESS,
d3e54562-b597-4bf4-be47-1460f8be74fb,2025-05-01 12:12:58,MUM-BR5,Mumbai,74142218,31639.51,WITHDRAWAL,FAILED,TECHNICAL_ERROR
30daff12-f531-43d7-8598-0bcbfd67d23e,2025-05-03 10:03:28,MUM-BR4,Mumbai,57292605,15637.46,DEPOSIT,SUCCESS,
ccf43aed-ac0e-4330-b70b-98f2ac1763cf,2025-05-07 03:44:35,CHE-BR2,Chennai,88487405,42632.23,DEPOSIT,SUCCESS,
8c083c96-4aa5-42ea-9c7a-2c791c588773,2025-05-02 22:10:57,CHE-BR4,Chennai,27446237,705.38,DEPOSIT,SUCCESS,
fd320954-ad12-461f-b138-bad71d5abe69,2025-05-03 08:28:09,CHE-BR1,Chennai,80737211,3923.42,WITHDRAWAL,FAILED,TECHNICAL_ERROR
df762834-eb9c-4eb9-a52f-e2cc4c236b87,2025-05-05 23:03:04,DEL-BR5,Delhi,92022550,28328.75,DEPOSIT,SUCCESS,
c1bbd96c-33b1-4a56-80b7-b4340678cc1a,2025-05-04 17:31:18,MUM-BR4,Mumbai,54749740,6547.61,WITHDRAWAL,SUCCESS,
af3c8ea5-0303-498a-a58d-ba480b19159e,2025-05-03 19:25:46,DEL-BR3,Delhi,90230970,10509.81,DEPOSIT,FAILED,TECHNICAL_ERROR
d522cdd2-33e6-4d03-a166-23bdb3f1cab1,2025-05-02 17:23:27,DEL-BR5,Delhi,26976177,23226.76,WITHDRAWAL,SUCCESS,
e66ba2e4-3cc5-48c7-a0d7-6f9c5493d0ce,2025-05-05 18:09:57,CHE-BR5,Chennai,73333051,6698.2,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
ce774f34-3ede-4999-aa4b-c84ce1c0ca42,2025-05-01 19:30:41,CHE-BR2,Chennai,95762849,43039.61,DEPOSIT,SUCCESS,
2546394e-7ef0-4eb9-9473-746156244f87,2025-05-05 16:01:14,MUM-BR2,Mumbai,48468570,34802.85,WITHDRAWAL,FAILED,INSUFFICIENT_FUNDS
c153e941-ce62-4e32-82f5-7119de91f44f,2025-05-07 09:06:35,MUM-BR1,Mumbai,35862454,20273.19,DEPOSIT,SUCCESS,
e7253e0b-3e71-4e98-acda-265393ecc5a9,2025-05-05 08:59:10,DEL-BR5,Delhi,40723218,46558.99,WITHDRAWAL,SUCCESS,
17b7bb24-342e-4e6b-939f-a076bab0054e,2025-05-02 07:52:38,DEL-BR1,Delhi,25457294,5623.86,DEPOSIT,SUCCESS,
f949cfbc-3a14-4abb-bef6-aae663a16234,2025-05-01 23:04:12,MUM-BR4,Mumbai,93803522,47769.21,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
cad56a9e-80db-4382-872b-0c6b608fdea2,2025-05-05 18:07:33,CHE-BR5,Chennai,11288156,34858.51,WITHDRAWAL,SUCCESS,
2bee07c3-e1fa-4573-b0eb-b468e45c369c,2025-05-06 21:00:12,MUM-BR4,Mumbai,44062591,30686.9,WITHDRAWAL,SUCCESS,
19d41d3d-e391-435e-80e0-943e45f6d1f7,2025-05-06 00:16:24,MUM-BR3,Mumbai,52736773,20185.07,WITHDRAWAL,FAILED,
70f495d2-c58d-4254-8936-da67cd3e3dcb,2025-05-05 05:41:24,CHE-BR4,Chennai,81367633,28837.06,WITHDRAWAL,SUCCESS,
d112a277-67b1-40de-9285-768246e97d19,2025-05-02 05:14:22,CHE-BR3,Chennai,36991692,10456.19,WITHDRAWAL,SUCCESS,
02177e04-90a8-4a31-89b4-a8ec8b90afa6,2025-05-01 09:21:39,DEL-BR3,Delhi,34124975,4942.22,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
c069e450-bfc6-457b-b1e6-ceaa74d8e497,2025-05-06 02:17:25,MUM-BR4,Mumbai,97797511,37458.82,WITHDRAWAL,SUCCESS,
ffe0ff98-7ede-46ad-92de-80856ec9b0ab,2025-05-04 01:16:36,DEL-BR3,Delhi,41075256,27724.45,WITHDRAWAL,FAILED,TECHNICAL_ERROR
262ebec5-1fcc-47d4-9d47-f52651b59807,2025-05-02 20:32:05,MUM-BR5,Mumbai,47866809,47678.14,DEPOSIT,FAILED,
3c4994fd-4120-4fdc-bc99-04dc745f3aef,2025-05-07 14:02:45,DEL-BR5,Delhi,73181151,3770.9,DEPOSIT,FAILED,TECHNICAL_ERROR
ab0eb67e-ffbf-43df-916d-efde2c7c2e04,2025-05-07 09:09:23,DEL-BR2,Delhi,40100411,28027.49,WITHDRAWAL,FAILED,INSUFFICIENT_FUNDS
3a385370-c8b6-4904-9a61-4b9bdedc5a3e,2025-05-02 21:24:10,CHE-BR2,Chennai,63455778,31097.97,WITHDRAWAL,SUCCESS,
4c498900-1c1f-45bd-adaf-606ad8bfeca4,2025-05-05 00:11:36,MUM-BR4,Mumbai,27985029,48612.5,WITHDRAWAL,FAILED,INSUFFICIENT_FUNDS
ff8d06a8-b6b6-4f82-a1a1-70163d942c33,2025-05-07 14:10:32,DEL-BR5,Delhi,59412650,30549.31,WITHDRAWAL,SUCCESS,
37b1b7e1-3e76-42f0-8a1d-bf5bf0990d9a,2025-05-07 06:44:01,CHE-BR3,Chennai,14226689,42439.28,DEPOSIT,FAILED,
917e78f5-83bd-4f7b-a111-bfc99c7a6d40,2025-05-07 03:06:25,MUM-BR3,Mumbai,90600653,12306.32,DEPOSIT,FAILED,ACCOUNT_BLOCKED
b208bda3-9b84-48c1-8569-c1cb58832bdf,2025-05-02 07:52:29,DEL-BR3,Delhi,29671691,38797.15,DEPOSIT,FAILED,ACCOUNT_BLOCKED
7f5eeb3a-a2c6-4712-8ebb-61fcf3327b36,2025-05-07 00:08:06,DEL-BR4,Delhi,18541649,45255.53,WITHDRAWAL,FAILED,TECHNICAL_ERROR
33d1fff1-cb47-4112-a169-54e107a897cc,2025-05-03 08:26:26,MUM-BR4,Mumbai,43043339,25094.35,WITHDRAWAL,SUCCESS,
cf195779-9bae-4323-a5b9-41284d10ad88,2025-05-05 17:16:34,DEL-BR2,Delhi,21285949,39262.58,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
8f75cc08-c6ca-451a-848a-5e53fe7778f9,2025-05-04 01:12:24,MUM-BR2,Mumbai,41839760,5283.15,WITHDRAWAL,SUCCESS,
7650af34-6d5f-4d98-8426-22ade50a7cd3,2025-05-04 00:59:38,DEL-BR1,Delhi,49357247,14985.56,WITHDRAWAL,SUCCESS,
e1251d82-2d9d-4c89-bbd0-ce47f108456f,2025-05-06 19:44:41,CHE-BR2,Chennai,61381912,48219.34,WITHDRAWAL,SUCCESS,
50ba3916-4ca5-4867-af28-bee166434bc9,2025-05-05 20:55:44,DEL-BR2,Delhi,46559819,44694.12,DEPOSIT,SUCCESS,
3645ac25-0450-479d-afb3-ef6af8e710a8,2025-05-04 11:55:44,DEL-BR2,Delhi,56544614,45106.4,WITHDRAWAL,SUCCESS,
5177bb0e-0bd2-4108-b1a4-1095eda16c86,2025-05-03 09:05:39,CHE-BR3,Chennai,83809561,20652.77,WITHDRAWAL,FAILED,TECHNICAL_ERROR
7ceeabe6-9692-4262-8a7c-8b2fd19c0cc3,2025-05-02 19:51:50,DEL-BR1,Delhi,69438000,29673.09,WITHDRAWAL,FAILED,TECHNICAL_ERROR
91ac1f43-cc54-4d46-a8f8-3c8cb1f6b5d8,2025-05-01 18:37:25,MUM-BR1,Mumbai,31423861,49641.52,WITHDRAWAL,SUCCESS,
bd2f7cf4-93a1-436d-909d-8152cbd33b6b,2025-05-03 01:11:16,CHE-BR4,Chennai,68402565,16172.22,WITHDRAWAL,FAILED,
f735093e-9e7b-49a9-8cc4-9614b966974f,2025-05-05 18:54:38,DEL-BR1,Delhi,47787817,32867.36,DEPOSIT,FAILED,ACCOUNT_BLOCKED
f59f0f48-d8b9-495f-94de-2e83cabd8b63,2025-05-05 09:26:18,CHE-BR4,Chennai,89391604,9363.49,WITHDRAWAL,FAILED,
5cfe9951-9709-4ed1-b22a-c9950c7bdf53,2025-05-04 23:06:17,CHE-BR3,Chennai,60645530,33505.2,DEPOSIT,FAILED,TECHNICAL_ERROR
f5eb4b42-7d66-47ad-abc1-847dbde82828,2025-05-05 08:18:20,DEL-BR3,Delhi,41252184,7001.02,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
b4e0f979-3c5f-499e-b8fa-65c4275ed0af,2025-05-05 19:41:24,DEL-BR4,Delhi,78790511,37750.11,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
3c4b2d00-401b-4fae-8009-20d14e0b2b11,2025-05-01 19:06:23,DEL-BR5,Delhi,90032145,16041.79,DEPOSIT,FAILED,
5b30ae8d-d429-45d7-bfe3-26f65128b935,2025-05-05 02:29:54,MUM-BR5,Mumbai,57587769,43765.01,WITHDRAWAL,SUCCESS,
bac8d65e-3f22-4d91-b37e-2b634b78df01,2025-05-01 08:56:28,CHE-BR2,Chennai,78397954,48669.16,WITHDRAWAL,SUCCESS,
6742b52a-9d61-448d-bd36-4ec81a9569c8,2025-05-05 22:06:00,MUM-BR4,Mumbai,63497960,29479.26,WITHDRAWAL,SUCCESS,
987ba010-c8b7-4214-a7fa-31e0a44f4af8,2025-05-01 11:42:42,DEL-BR3,Delhi,71175392,15583.38,WITHDRAWAL,SUCCESS,
0d58050c-cbd5-4811-b211-ec65384983e9,2025-05-06 07:03:26,CHE-BR3,Chennai,75439685,5746.85,WITHDRAWAL,FAILED,ACCOUNT_BLOCKED
1f648e09-ad7f-47b2-9f3a-a3ff97936a30,2025-05-07 04:22:19,CHE-BR3,Chennai,86460088,28158.3,DEPOSIT,SUCCESS,
c7ecef60-6d26-4537-8d5f-5ce215c39c91,2025-05-05 16:57:38,DEL-BR1,Delhi,99657466,26807.22,DEPOSIT,FAILED,
d0ff4c5b-3af9-4a53-bfd2-659c281205f1,2025-05-03 06:47:13,CHE-BR4,Chennai,54185588,35079.28,DEPOSIT,FAILED,TECHNICAL_ERROR
d32d2cbc-abfe-4d97-b740-710cf927a95c,2025-05-02 22:12:54,DEL-BR1,Delhi,85401193,39676.81,WITHDRAWAL,FAILED,TECHNICAL_ERROR
e84cc42d-02f3-4612-879e-ca505817428c,2025-05-04 11:40:53,MUM-BR1,Mumbai,42318349,41705.37,WITHDRAWAL,FAILED,TECHNICAL_ERROR
db5caa01-2700-403d-a180-347afb7522b2,2025-05-03 03:56:25,MUM-BR4,Mumbai,82454243,26680.97,WITHDRAWAL,SUCCESS,
f9592beb-7da8-446d-8327-ff83a07f4799,2025-05-01 09:03:05,MUM-BR2,Mumbai,33150665,37843.96,DEPOSIT,SUCCESS,
947ba2b6-7765-437b-b04e-850c99df92cf,2025-05-01 03:21:18,DEL-BR5,Delhi,73214463,31360.5,WITHDRAWAL,SUCCESS,
32bd08f2-7fb2-4037-b26a-78b60e67eb92,2025-05-03 20:07:12,DEL-BR1,Delhi,22309209,11769.65,DEPOSIT,SUCCESS,
f3595e3c-5d42-4d8d-b8c9-b2f0387beb7d,2025-05-05 22:23:51,CHE-BR3,Chennai,49603330,43097.52,DEPOSIT,FAILED,TECHNICAL_ERROR
911f5e93-38a8-4e7b-bfbd-f707ab01ed8c,2025-05-04 09:32:59,DEL-BR5,Delhi,31099744,3705.22,DEPOSIT,FAILED,
0a2243bb-4000-4125-aae2-2d366df35237,2025-05-01 02:49:46,DEL-BR2,Delhi,51072030,40070.52,WITHDRAWAL,FAILED,
e105aa9d-9622-41a2-92eb-332e77a0a483,2025-05-06 20:00:42,DEL-BR4,Delhi,92227243,7566.74,DEPOSIT,SUCCESS,
b278810f-9323-4fbf-b957-5f23f9692436,2025-05-07 14:45:23,CHE-BR3,Chennai,74450490,32624.36,WITHDRAWAL,SUCCESS,
681323d4-df71-459a-9f1c-974e95d37d1c,2025-05-05 11:08:51,CHE-BR2,Chennai,97026095,16525.42,WITHDRAWAL,SUCCESS,
622d941f-bfc8-4aec-8c47-e9a1c31752e7,2025-05-07 03:30:53,CHE-BR2,Chennai,83041904,22789.72,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
fbf7a32a-e3b8-43fb-b032-89357fe79cf7,2025-05-01 17:31:21,DEL-BR2,Delhi,33914469,47100.95,DEPOSIT,SUCCESS,
140e280f-3ba4-4fac-aa13-adabd9af2f88,2025-05-06 22:50:18,CHE-BR3,Chennai,27763325,37910.98,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
d55e5c4a-42da-4318-b897-e77d9798e2ba,2025-05-05 06:37:16,CHE-BR5,Chennai,14156044,1089.76,DEPOSIT,FAILED,INSUFFICIENT_FUNDS
349bfd1a-5923-4f68-ab24-a6aaad868ca0,2025-05-02 18:38:52,CHE-BR5,Chennai,27206417,44185.54,DEPOSIT,FAILED,TECHNICAL_ERROR
d4354ede-a2cd-41bc-9427-d0f6da38feff,2025-05-01 18:13:32,DEL-BR5,Delhi,24325314,16631.39,DEPOSIT,SUCCESS,
